idn,Haupttitel,Verlagsname,Erscheinungsort,author.name,author.vorname,sprache.text,sprache.original,lat,long
992386829,Johannes des Johannes Bartel,Meshdunarodnaja Kniga,Moskau,Háy,Gyula,ger,NA,55.7504461,37.6174943
992386969,"Leaders, dreamers, and rebels",Viking Pr.,New York,Fülöp-Miller,René,eng,NA,40.7127281,-74.0060152
992386993,Katzenmusik,Reichner,Wien,Fülöp-Miller,René,ger,NA,48.2083537,16.3725042
992386993,Katzenmusik,Reichner,Leipzig,Fülöp-Miller,René,ger,NA,51.3406321,12.3747329
992386993,Katzenmusik,Reichner,Zürich,Fülöp-Miller,René,ger,NA,47.3744489,8.5410422
992387035,"Sing, brat, sing",Holt,New York,Fülöp-Miller,René,eng,NA,40.7127281,-74.0060152
99238706X,Sociologi,Nyt Nordisk Forlag,København [Kopenhagen],Geiger,Theodor,dan,NA,55.6867243,12.5700724
992387086,Charivari,Plon,Paris,Fülöp-Miller,René,fre,NA,48.8588897,2.3200410217200766
992387094,Leo XIII. und unsere Zeit,Rascher,Zürich,Fülöp-Miller,René,ger,NA,47.3744489,8.5410422
992387094,Leo XIII. und unsere Zeit,Rascher,Leipzig,Fülöp-Miller,René,ger,NA,51.3406321,12.3747329
992387221,Was nicht im Wörterbuch steht,Editorial Cosmopolita,Buenos Aires,Geiringer,Juan Jorge,ger,NA,-34.6075682,-58.4370894
992387299,Haydn,Norton,"New York, NY",Geiringer,Karl,eng,NA,25.214103950000002,55.15085102248102
992387302,Triumph over pain,Literatury Guild of America,New York,Fülöp-Miller,René,eng,NA,40.7127281,-74.0060152
992387434,Fünf Jahre freies deutsches Buch,Strauss,Paris,NA,NA,ger,NA,48.8588897,2.3200410217200766
992387442,The @baton and the jackboot,Hamilton,London,Geissmar,Berta,eng,NA,51.5073219,-0.1276474
992387485,The @baton and the jackboot,Hamilton,London,Geissmar,Berta,eng,NA,51.5073219,-0.1276474
992387507,The @baton and the jackboot,Hamilton,London,Geissmar,Berta,fre,NA,51.5073219,-0.1276474
992387728,Für die demokratische Republik!,Zentralkomitte d. Kommunist. Partei Österreichs,[S.l.] @,NA,NA,ger,NA,35.575253849999996,-78.74237343499374
992388066,Für ein freies unabhängiges Österreich,Verl. für Fremdsprachige Literatur,Moskau,NA,NA,ger,NA,55.7504461,37.6174943
992388139,Gekabelt aus Moskau,Freier Dt. Kulturbund in Großbritannien,London,NA,NA,ger,NA,51.5073219,-0.1276474
992388465,Literaturverzeichnis für Ortsgruppen und Hachscharahgruppen des Hechaluz,Hechaluz,Berlin,NA,NA,ger,NA,52.5170365,13.3888599
992388619,1001 afternoons in New York,Viking Pr.,New York,Hecht,Ben,eng,NA,40.7127281,-74.0060152
992388635,Für Hitler oder Thälmann?,Internat. Befreiungskomitee für Thälmann u. Alle Eingekerkerten Antifaschisten,Paris,NA,NA,ger,NA,48.8588897,2.3200410217200766
992388678,Ist die Sozialdemokratie noch die soziale Hauptstütze der Bourgeoisie?,Prometheus-Verl.,[Straßburg],Heckert,Fritz,ger,NA,48.584614,7.7507127
992388716,Der @gelbe Fleck,Éditions du Carrefour,Paris,NA,NA,ger,NA,48.8588897,2.3200410217200766
992388732,Für Recht und Wahrheit,[H. @Sonnenschein],Praha,NA,NA,ger,NA,50.0874654,14.4212535
992388775,Was geht in Deutschland vor?,Prometheus-Verl.,Hamburg,Heckert,Fritz,ger,NA,53.550341,10.000654
992388813,Was geht in Deutschland vor?,Verlagsgenossenschaft Ausländischer Arbeiter in d. UdSSR,Moskau,Heckert,Fritz,ger,NA,55.7504461,37.6174943
992388813,Was geht in Deutschland vor?,Verlagsgenossenschaft Ausländischer Arbeiter in d. UdSSR,Leningrad,Heckert,Fritz,ger,NA,59.938732,30.316229
992401917,Why Hitler in Germany?,Modern Books,London,Heckert,Fritz,eng,NA,51.5073219,-0.1276474
99240195X,What is happening in Germany?,Workers Library Publishers,"New York, NY",Heckert,Fritz,eng,NA,25.214103950000002,55.15085102248102
992402107,Entlarvte Geschichte,Hegner,Leipzig,Hegemann,Werner,ger,NA,51.3406321,12.3747329
992403421,De @gelijkenis van den verloren zoon,H. @Friedlaender,'s-Gravenhage [Den Haag],NA,NA,dut,NA,52.0799838,4.3113461
992403677,Der @Generalstab der Antifaschisten,Internationaler Sozialistischer Kampf-Bund,[Paris],NA,NA,ger,NA,48.8588897,2.3200410217200766
992403871,Georg Büchner,Freie Dt. Jugend,London,NA,NA,ger,NA,51.5073219,-0.1276474
992403871,Georg Büchner,Freie Dt. Jugend,London,NA,NA,ger,NA,51.5073219,-0.1276474
992403871,Georg Büchner,Freier Dt. Kulturbund,London,NA,NA,ger,NA,51.5073219,-0.1276474
992403871,Georg Büchner,Freier Dt. Kulturbund,London,NA,NA,ger,NA,51.5073219,-0.1276474
992405548,Hachschara,Hechaluz,Berlin,NA,NA,ger,NA,52.5170365,13.3888599
99240570X,Wie ist der Krieg zu beenden?,[Nationalkomitee Freies Deutschland],[Moskau],Hadermann,Ernst,ger,NA,55.7504461,37.6174943
992406595,Der @Bruder Namenlos,Mundus-Verl.,Basel,Fürnberg,Louis,ger,NA,47.5581077,7.5878261
992406668,Hitler,Constable,London,Heiden,Konrad,eng,NA,51.5073219,-0.1276474
992416221,"Hölle, Haß und Liebe",Lofox,London,Fürnberg,Louis,ger,NA,51.5073219,-0.1276474
992416361,Im Namen der ewigen Menschlichkeit,Verkauf,Jerusalem,Fürnberg,Louis,ger,NA,31.79592425,35.21198075969497
992416574,"Lieder, Songs, Moritaten",Universum- Buchgemeinschaft,Basel,Fürnberg,Louis,ger,NA,47.5581077,7.5878261
992416671,Entlarvte Geschichte,Soziolog. Verl.-Anst.,[Prag],Hegemann,Werner,ger,NA,50.0874654,14.4212535
992416868,"Souper im ""Hubertus""",Verlagsgenossenschaft Ausländischer Arbeiter in d. UdSSR,Moskau,Gábor,Andor,ger,NA,55.7504461,37.6174943
99241704X,Die @Rechnung und andere Erzählungen aus dem Dritten Reich,Verlagsgenossenschaft Ausländischer Arbeiter in d. UdSSR,Moskau,Gábor,Andor,ger,NA,55.7504461,37.6174943
992417317,Lenin v Nejkelʹne,Izd. Tovariščestvo Inostrannych Rabočich v SSSR,Moskva,Gábor,Andor,ger,NA,55.7504461,37.6174943
992417317,Lenin v Nejkelʹne,Izd. Tovariščestvo Inostrannych Rabočich v SSSR,Moskva,Gábor,Andor,rus,NA,55.7504461,37.6174943
992417554,Adolf Hitler,Grasset,Paris,Heiden,Konrad,fre,NA,48.8588897,2.3200410217200766
992417724,La @jeunesse de Hitler,Grasset,Paris,Heiden,Konrad,fre,NA,48.8588897,2.3200410217200766
992417848,The @future of international socialism,International Publ. Co.,London,NA,NA,ger,NA,51.5073219,-0.1276474
992417988,Stop forgetting,Greenberg,New York,Fürst,Bruno,eng,NA,40.7127281,-74.0060152
992418046,Adolf Hitler,Uitgeversmij. Contact,Amsterdam,Heiden,Konrad,dut,NA,52.3727598,4.8936041
992418119,How to remember,Greenberg,[New York],Fürst,Bruno,eng,NA,40.7127281,-74.0060152
992418143,Men in black,Unger,New York,Fürth,Otto,eng,NA,40.7127281,-74.0060152
992418283,Abraham,Jüd. Buch-Vereinigung,Berlin,Fürstenthal,Ernst,ger,NA,52.5170365,13.3888599
992418321,Hitler,Knopf,"New York, NY",Heiden,Konrad,eng,ger,25.214103950000002,55.15085102248102
992418585,Gedichte,Oprecht,Zürich,Gebser,Jean,ger,NA,47.3744489,8.5410422
992418631,Das @Ariadnegedicht,Oprecht,Zürich,Gebser,Jean,ger,NA,47.3744489,8.5410422
992418682,Abendländische Wandlung,Oprecht,Zürich,Gebser,Jean,ger,NA,47.3744489,8.5410422
992418682,Abendländische Wandlung,Oprecht,New York,Gebser,Jean,ger,NA,40.7127281,-74.0060152
992418720,Abendländische Wandlung,"Oprecht,",Zürich,Gebser,Jean,ger,NA,47.3744489,8.5410422
992418720,Abendländische Wandlung,"Oprecht,",New York,Gebser,Jean,ger,NA,40.7127281,-74.0060152
992418747,Pioniere der Neuzeit in der Frührenaissance,Haupt,Bern,Gaupp,Fritz,ger,NA,46.9482713,7.4514512
992419107,Zigeunerromanzen,Stauffacher,Zürich,García Lorca,Federico,ger,NA,47.3744489,8.5410422
99241931X,Intelligensen,Wahlström & Widstrand,Stockholm,Geiger,Theodor,swe,NA,59.3251172,18.0710935
99241945X,Den @danske intelligens fra reformationen til nutiden,Universitetsforlaget,Aarhus,Geiger,Theodor,dan,NA,56.1496278,10.2134046
99241945X,Den @danske intelligens fra reformationen til nutiden,Universitetsforlaget,København,Geiger,Theodor,dan,NA,55.6867243,12.5700724
99241945X,Den @danske intelligens fra reformationen til nutiden,Munksgaard,Aarhus,Geiger,Theodor,dan,NA,56.1496278,10.2134046
99241945X,Den @danske intelligens fra reformationen til nutiden,Munksgaard,København,Geiger,Theodor,dan,NA,55.6867243,12.5700724
992419530,Der @Namenlose,Verlagsgenossenschaft Ausländischer Arbeiter in d. UdSSR,Moskau,Gergely,Sándor,ger,NA,55.7504461,37.6174943
992419646,Christ rescued,Skeffington,London,Hegemann,Werner,eng,NA,51.5073219,-0.1276474
992419735,Gegen die Phrase vom jüdischen Schädling,Amboss-Verl.,Prag,NA,NA,ger,NA,50.0874654,14.4212535
992420032,Das @gefesselte Theater,Hollandgruppe Freies Deutschland,Amsterdam,NA,NA,ger,NA,52.3727598,4.8936041
992421640,"Männer, Frauen, Waffen",Verbano-Verl.,Locarno,Georg,Manfred,ger,NA,46.1695112,8.7954217
992421977,The @case of Ivar Kreuger,Cape,London,Georg,Manfred,eng,NA,51.5073219,-0.1276474
992424488,Gefallene deutsche Juden,Vortrupp-Verl.,Berlin,NA,NA,ger,NA,52.5170365,13.3888599
99242450X,Das @Wintergedicht,Oprecht,Zürich,Gebser,Jean,ger,NA,47.3744489,8.5410422
992424518,Rilke und Spanien,Oprecht,Zürich,Gebser,Jean,ger,NA,47.3744489,8.5410422
992424518,Rilke und Spanien,Oprecht,New York,Gebser,Jean,ger,NA,40.7127281,-74.0060152
992424526,Kritik af reklamen,Nyt Nordisk Forlag,København [Kopenhagen],Geiger,Theodor,nor,NA,55.6867243,12.5700724
992424615,Die @schwarze Spinne,Büchergilde Gutenberg,Zürich,Gotthelf,Jeremias,ger,NA,47.3744489,8.5410422
992424690,Wie Christen eine Frau gewinnt,Büchergilde Gutenberg,[Zürich],Gotthelf,Jeremias,ger,NA,47.3744489,8.5410422
992424712,Der @Führer,Tiden,Stockholm,Heiden,Konrad,swe,NA,59.3251172,18.0710935
992424763,Goya,Holbein-Verl.,Basel,Goya y Lucientes,Francisco José,NA,NA,47.5581077,7.5878261
992424801,Im Kampf gegen den Faschismus,Dt. Staatsverl.,Engels,Grätz,Rudolf,ger,NA,51.5013775,46.1233093
99242481X,Germans beyond Germany,International Book House,Bombay,NA,NA,eng,NA,19.0785451,72.878176
992424844,Die @Konstruktion der jüdischen Geschichte,Schocken,Berlin,Graetz,Heinrich,ger,NA,52.5170365,13.3888599
992424852,Histoire du national socialisme,Stock,Paris,Heiden,Konrad,fre,NA,48.8588897,2.3200410217200766
992424887,German women under Hitler fascism,Allies Inside Germany Council,London,NA,NA,eng,NA,51.5073219,-0.1276474
992424909,A @history of national socialism,Methuen,London,Heiden,Konrad,eng,NA,51.5073219,-0.1276474
992424968,Der @Führer,Gollancz,London,Heiden,Konrad,eng,NA,51.5073219,-0.1276474
992424992,German radio propaganda,Oxford Univ. Pr.,London,NA,NA,eng,NA,51.5073219,-0.1276474
992424992,German radio propaganda,Oxford Univ. Pr.,"New York, NY",NA,NA,eng,NA,25.214103950000002,55.15085102248102
992424992,German radio propaganda,Oxford Univ. Pr.,Toronto,NA,NA,eng,NA,43.6534817,-79.3839347
99242500X,Der @Führer,Houghton Mifflin,Boston,Heiden,Konrad,eng,NA,42.3554334,-71.060511
992425069,Destino de Europa,Editorial Claridad,Buenos Aires,Heiden,Konrad,spa,NA,-34.6075682,-58.4370894
992425107,Der @Sozialimperialismus als letzte Etappe des Imperialismus,Weltpolit. Archiv,Basel,Grabowsky,Adolf,ger,NA,47.5581077,7.5878261
992425131,Europäisches Schicksal,Querido,Amsterdam,Heiden,Konrad,ger,NA,52.3727598,4.8936041
992425174,Dialoge um Alexander,Europa-Verl.,Zürich,Grabowsky,Adolf,ger,NA,47.3744489,8.5410422
992425174,Dialoge um Alexander,Europa-Verl.,New York,Grabowsky,Adolf,ger,NA,40.7127281,-74.0060152
992425212,Der @harte Handel,Querido,Amsterdam,Graf,Oskar Maria,ger,NA,52.3727598,4.8936041
992425255,Adolf Hitler,Borový,Praha [Prag],Heiden,Konrad,cze,NA,50.0874654,14.4212535
992425263,La @vida de mi madre,Rueda,Buenos Aires,Graf,Oskar Maria,spa,NA,-34.6075682,-58.4370894
992425298,Der @Quasterl,Meshdunarodnaja Kniga,Moskau,Graf,Oskar Maria,ger,NA,55.7504461,37.6174943
992425336,Bolwieser,Malik-Verl.,London,Graf,Oskar Maria,ger,NA,51.5073219,-0.1276474
992425344,Adolfo Hitler,Editorial Claridad,Buenos Aires,Heiden,Konrad,spa,NA,-34.6075682,-58.4370894
992425379,Das @bayrische Dekameron,[Selbstverl.],New York,Graf,Oskar Maria,ger,NA,40.7127281,-74.0060152
992425433,Hitler,Livraria do Globo,Pôrto Alegre,Heiden,Konrad,por,NA,-30.0324999,-51.2303767
992425468,The @German people at the cross roads,Allies Inside Germany Council,London,NA,NA,eng,NA,51.5073219,-0.1276474
992425468,The @German people at the cross roads,Allies Inside Germany Council,London,NA,NA,eng,NA,51.5073219,-0.1276474
992425468,The @German people at the cross roads,Free German League of Culture in Great Britain,London,NA,NA,eng,NA,51.5073219,-0.1276474
992425468,The @German people at the cross roads,Free German League of Culture in Great Britain,London,NA,NA,eng,NA,51.5073219,-0.1276474
992425557,From Beethoven to Shostakovich,Philosophical Library,New York,Graf,Max,eng,NA,40.7127281,-74.0060152
992425603,Men crucified,Eyre & Spottiswoode,London,Heilig,Bruno,eng,NA,51.5073219,-0.1276474
99242562X,German Day 1936,Deutsch-Amerikanischer Kulturverband,[New York],NA,NA,ger,NA,40.7127281,-74.0060152
992425638,Men crucified,Eyre & Spottiswoode,London,Heilig,Bruno,eng,NA,51.5073219,-0.1276474
992425646,Der @Abgrund,Malik-Verl.,London,Graf,Oskar Maria,ger,NA,51.5073219,-0.1276474
992425670,Men crucified,Right Book Club,London,Heilig,Bruno,eng,NA,51.5073219,-0.1276474
992425689,Anton Sittinger,Malik-Verl.,London,Graf,Oskar Maria,ger,NA,51.5073219,-0.1276474
992425727,Nicht nur die Juden geht es an ...,Victoria-Druckerei,Wien,Heilig,Bruno,ger,NA,48.2083537,16.3725042
992425751,Viel Glück,Free Austrian Books,London,German,Jurij P.,ger,NA,51.5073219,-0.1276474
992425778,Great stories from Austria,Pallas Publ. Co.,London,NA,NA,eng,NA,51.5073219,-0.1276474
992425816,Von Rechts nach links,Europa-Verl.,Zürich,Gerlach,Hellmut,ger,NA,47.3744489,8.5410422
992425875,Why the German Republic fell,Robert @Schalkenbach Foundation,New York,Heilig,Bruno,eng,NA,40.7127281,-74.0060152
992425948,Soviet health protection in peace and war,Soviet War News,[London],Graščenkov,Nikolaj Ivanovič,NA,NA,51.5073219,-0.1276474
992425972,Gesang auf dem Wege,Aehren-Verl.,Affoltern a. A.,NA,NA,ger,NA,47.2782467,8.4521518
992425980,Människor utanför,Bonnier,Stockholm,Grane,John,swe,NA,59.3251172,18.0710935
992426332,Die @öffentlichen Verleumder,Europa-Verl.,Zürich,Heilbut,Iwan,ger,NA,47.3744489,8.5410422
992426774,Le @fugitif,Michel,Paris,Grane,John,fre,NA,48.8588897,2.3200410217200766
992426960,Prisoners all,O. M. @Graf,"New York, NY",Graf,Oskar Maria,eng,NA,25.214103950000002,55.15085102248102
992426979,Schwester Lisa,Büchergilde Gutenberg,Zürich,Gerter,Elisabeth,ger,NA,47.3744489,8.5410422
992426979,Schwester Lisa,Büchergilde Gutenberg,Wien,Gerter,Elisabeth,ger,NA,48.2083537,16.3725042
992426979,Schwester Lisa,Büchergilde Gutenberg,Prag,Gerter,Elisabeth,ger,NA,50.0874654,14.4212535
992427029,Les @vêpres hitlériennes,Sorlot,Paris,Heiden,Konrad,fre,NA,48.8588897,2.3200410217200766
992427118,Der @Quasterl und andere Erzählungen,Aurora-Verl.,New York,Graf,Oskar Maria,ger,NA,40.7127281,-74.0060152
992427150,The @new inquisition,Modern Age Books,New York,Heiden,Konrad,eng,NA,40.7127281,-74.0060152
992427150,The @new inquisition,Modern Age Books,New York,Heiden,Konrad,eng,NA,40.7127281,-74.0060152
992427150,The @new inquisition,Alliance Book Corporation,New York,Heiden,Konrad,eng,NA,40.7127281,-74.0060152
992427150,The @new inquisition,Alliance Book Corporation,New York,Heiden,Konrad,eng,NA,40.7127281,-74.0060152
992427177,Bread and democracy in Germany,Univ. of California Pr.,Berkeley,Gerschenkron,Alexander,eng,NA,37.8708393,-122.272863
992427177,Bread and democracy in Germany,Univ. of California Pr.,Los Angeles,Gerschenkron,Alexander,eng,NA,34.0536909,-118.242766
992427177,Bread and democracy in Germany,Univ. of California Pr.,London,Gerschenkron,Alexander,eng,NA,51.5073219,-0.1276474
992427177,Bread and democracy in Germany,Cambridge Univ. Pr.,Berkeley,Gerschenkron,Alexander,eng,NA,37.8708393,-122.272863
992427177,Bread and democracy in Germany,Cambridge Univ. Pr.,Los Angeles,Gerschenkron,Alexander,eng,NA,34.0536909,-118.242766
992427177,Bread and democracy in Germany,Cambridge Univ. Pr.,London,Gerschenkron,Alexander,eng,NA,51.5073219,-0.1276474
992427274,One man against Europe,Penguin Books,Harmondsworth,Heiden,Konrad,eng,NA,51.4889317,-0.4755435
992427304,Gedichte,Verl. d. AZ-Presse,Aarau,Gerold,Karl,ger,NA,47.3927146,8.0444448
992427355,Grimm's Fairy tales,Grosset & Dunlap,New York,NA,NA,eng,NA,40.7127281,-74.0060152
992427363,New photo vision,Fountain Pr.,London,Gernsheim,Helmut,eng,NA,51.5073219,-0.1276474
99242741X,Gibt es Arier?,Europäischer Merkur,Paris,Grimm,Albert,ger,NA,48.8588897,2.3200410217200766
992427444,Focus on architecture and sculpture,Fountain Pr.,London,Gernsheim,Helmut,eng,NA,51.5073219,-0.1276474
992427592,Germany's road to democracy,Drummond,London,NA,NA,eng,NA,51.5073219,-0.1276474
992427606,Le @mouvement stakhanoviste,Bureau d'Éditions,Paris,Grenier,Fernand,fre,NA,48.8588897,2.3200410217200766
992427703,Der @Ghetto und die Juden in Rom,Schocken,Berlin,Gregorovius,Ferdinand,ger,NA,52.5170365,13.3888599
992427770,Jüdisches Manifest,Rosenberg,"New York, NY",Heine,Heinrich,ger,NA,25.214103950000002,55.15085102248102
992427843,Hitler's new order - Kaiser's old order,Hutchinson,London,Geyer,Curt,eng,NA,51.5073219,-0.1276474
992427843,Hitler's new order - Kaiser's old order,Hutchinson,"New York, NY",Geyer,Curt,eng,NA,25.214103950000002,55.15085102248102
992427843,Hitler's new order - Kaiser's old order,Hutchinson,Melbourne,Geyer,Curt,eng,NA,-37.8142176,144.9631608
992427878,Der @Geisterseher,Kittl,Leipzig,Green,Julien,ger,NA,51.3406321,12.3747329
992427983,El @Greco,Allen & Unwin,London,NA,NA,ger,NA,51.5073219,-0.1276474
992428033,Kameraden,Silurian Pr.,Morriston,Gross,Fritz,ger,NA,51.6700114,-3.929763
992428106,Doctor Lauter,Madley,[London],Gross,Fritz,eng,NA,51.5073219,-0.1276474
99242822X,Meisterwerke in Vers und Prosa,Bermann-Fischer,Stockholm,Heine,Heinrich,ger,NA,59.3251172,18.0710935
99242822X,Meisterwerke in Vers und Prosa,Bermann-Fischer,Amsterdam,Heine,Heinrich,ger,NA,52.3727598,4.8936041
99242822X,Meisterwerke in Vers und Prosa,Bermann-Fischer,Amsterdam,Heine,Heinrich,ger,NA,52.3727598,4.8936041
99242822X,Meisterwerke in Vers und Prosa,Allert de @Lange,Stockholm,Heine,Heinrich,ger,NA,59.3251172,18.0710935
99242822X,Meisterwerke in Vers und Prosa,Allert de @Lange,Amsterdam,Heine,Heinrich,ger,NA,52.3727598,4.8936041
99242822X,Meisterwerke in Vers und Prosa,Allert de @Lange,Amsterdam,Heine,Heinrich,ger,NA,52.3727598,4.8936041
99242822X,Meisterwerke in Vers und Prosa,Querido,Stockholm,Heine,Heinrich,ger,NA,59.3251172,18.0710935
99242822X,Meisterwerke in Vers und Prosa,Querido,Amsterdam,Heine,Heinrich,ger,NA,52.3727598,4.8936041
99242822X,Meisterwerke in Vers und Prosa,Querido,Amsterdam,Heine,Heinrich,ger,NA,52.3727598,4.8936041
992428238,Rebuilding our communities,Theobald,Chicago,Gropius,Walter,eng,NA,41.8755616,-87.6244212
992428378,The @new architecture and the Bauhaus,Faber and Faber,London,Gropius,Walter,eng,NA,51.5073219,-0.1276474
992428424,Meisterwerke in Vers und Prosa,Bermann-Fischer,"[New York, NY]",Heine,Heinrich,ger,NA,25.214103950000002,55.15085102248102
992428521,Eine @Stimme vom französischen Carmel,Verl. Azil Haruah (Der Schöngeist),Haifa,Heinberg,Julius,ger,NA,32.8191218,34.9983856
992428602,Der @Weise und der Narr,Moadim,Tel-Aviv,Gronemann,Sammy,ger,NA,32.0852997,34.7818064
992428629,Volk in Ketten,Graphia,Karlsbad,Geyer,Curt,ger,NA,50.2306147,12.8699868
992428653,Heimat Österreich,Free Austrian Movement in Great Britain,London,NA,NA,ger,NA,51.5073219,-0.1276474
99242870X,Der Prozeß um des Esels Schatten,Moadim,Tel-Aviv,Gronemann,Sammy,ger,NA,32.0852997,34.7818064
992428718,The @Zionist idea,Joint Zionist Publications Committee,London,Heller,Joseph,eng,NA,51.5073219,-0.1276474
992428777,Die @Spindel,Bermann-Fischer,Wien,Heimann,Moritz,ger,NA,48.2083537,16.3725042
992428785,Wir suchen ein Land,Prager,Bratislava [Preßburg],Grötzsch,Robert,ger,NA,48.1516988,17.1093063
992428866,Tormann Bobby,Prager,Bratislava [Preßburg],Grötzsch,Robert,ger,NA,48.1516988,17.1093063
992428904,Gerechtigkeit,Prager,Bratislava [Preßburg],Grötzsch,Robert,swe,NA,48.1516988,17.1093063
992428998,Indian and Western philosophy,Allen & Unwin,London,Heimann,Betty,eng,NA,51.5073219,-0.1276474
